pathway	pval	padj	ES	NES	nMoreExtreme	size	celltype
cellular_lipid_metabolic_process	0.01679295515052222	0.8089615725349656	0.2751952952438851	1.657574398965948	163	81	unknown_ncell_570
regulation_of_meristem_growth	0.016985138004246284	0.8089615725349656	0.47763640596231355	1.774403198627708	135	15	unknown_ncell_570
regulation_of_meristem_development	0.019403168365467273	0.8089615725349656	0.451403819695604	1.7498890355697185	157	17	unknown_ncell_570
ion_transmembrane_transport	0.01984126984126984	0.8089615725349656	0.3439927974203874	1.7145812960978255	179	38	unknown_ncell_570
cellular_homeostasis	0.020192642450969016	0.8089615725349656	0.3975883267942274	1.731744053335993	173	24	unknown_ncell_570
meristem_maintenance	0.020216606498194945	0.8089615725349656	0.4296882992732334	1.7333942182730602	167	19	unknown_ncell_570
regulation_of_biological_quality	0.022015154618062666	0.8089615725349656	0.2693690660427731	1.6224814721129928	214	81	unknown_ncell_570
aging	0.024978144123891596	0.8089615725349656	0.46400077731439	1.7237472963846026	199	15	unknown_ncell_570
fatty_acid_metabolic_process	0.027493261455525605	0.8089615725349656	0.31633380566986674	1.6473821788215381	254	44	unknown_ncell_570
anatomical_structure_development	0.03006313257841467	0.8089615725349656	0.21885670309821287	1.4862278817351633	299	174	unknown_ncell_570
cellular_response_to_starvation	0.03076923076923077	0.8089615725349656	0.4856967392312127	1.6687840564266616	237	12	unknown_ncell_570
oligosaccharide_metabolic_process	0.03219133807369101	0.8089615725349656	0.48231340044451765	1.6571593915510778	248	12	unknown_ncell_570
lipid_biosynthetic_process	0.033815419831443136	0.8089615725349656	0.2788486091555199	1.5937392488824598	324	64	unknown_ncell_570
response_to_jasmonic_acid	0.039744903769502335	0.8089615725349656	0.3558290802663767	1.6234026020227028	348	28	unknown_ncell_570
cellular_nitrogen_compound_biosynthetic_process	0.0404122044857547	0.8089615725349656	0.2373938096176227	1.512217290035946	399	111	unknown_ncell_570
multicellular_organismal_process	0.04064470918009811	0.8089615725349656	0.20847320539622433	1.4361330276265554	405	198	unknown_ncell_570
cellular_response_to_hormone_stimulus	0.04138504731205157	0.8089615725349656	0.27210005341009963	1.5601133075230422	397	65	unknown_ncell_570
regulation_of_cellular_metabolic_process	0.0435218612113919	0.8089615725349656	0.21609313771376198	1.4513768968281784	433	162	unknown_ncell_570
cellular_response_to_endogenous_stimulus	0.04392523364485981	0.8089615725349656	0.26815669092410693	1.5488559412573728	422	67	unknown_ncell_570
response_to_starvation	0.0454256266700598	0.8089615725349656	0.45372927146308395	1.6036664661281372	356	13	unknown_ncell_570
response_to_fungus	0.047365501941209094	0.8089615725349656	0.32476896839577957	1.5849528963827944	426	35	unknown_ncell_570
response_to_hormone	0.04767676767676768	0.8089615725349656	0.2347074481792305	1.492519455893996	471	110	unknown_ncell_570
response_to_sucrose	0.04809308338720104	0.8089615725349656	0.4625247595950024	1.5891684711255156	371	12	unknown_ncell_570
response_to_disaccharide	0.04809308338720104	0.8089615725349656	0.4625247595950024	1.5891684711255156	371	12	unknown_ncell_570
organic_acid_metabolic_process	0.0486322188449848	0.8089615725349656	0.2369676567288237	1.4903613456379974	479	103	unknown_ncell_570
oxoacid_metabolic_process	0.0486322188449848	0.8089615725349656	0.2369676567288237	1.4903613456379974	479	103	unknown_ncell_570
cation_transport	9.999000099990002e-5	0.010654330073949461	0.39868177044275027	1.883056234430751	0	182	vascular_parenchyma_ncell_1231
ion_transport	9.999000099990002e-5	0.010654330073949461	0.3782062924691951	1.8231998066172497	0	250	vascular_parenchyma_ncell_1231
transmembrane_transport	9.999000099990002e-5	0.010654330073949461	0.3518119660620829	1.684369516466396	0	224	vascular_parenchyma_ncell_1231
response_to_hormone	9.999000099990002e-5	0.010654330073949461	0.319701373334503	1.5633495892868223	0	335	vascular_parenchyma_ncell_1231
response_to_endogenous_stimulus	9.999000099990002e-5	0.010654330073949461	0.30797239550452615	1.5121537454872482	0	371	vascular_parenchyma_ncell_1231
metal_ion_transport	1e-4	0.010654330073949461	0.42470822961573357	1.9530421628233046	0	127	vascular_parenchyma_ncell_1231
chemical_homeostasis	1.0028078620136381e-4	0.010654330073949461	0.5014527774590697	2.1631314125341716	0	68	vascular_parenchyma_ncell_1231
ion_homeostasis	1.0039152695512498e-4	0.010654330073949461	0.47856776416708924	2.0297256581023673	0	59	vascular_parenchyma_ncell_1231
transition_metal_ion_transport	1.004419445560466e-4	0.010654330073949461	0.47767413920623936	2.0125679033363646	0	56	vascular_parenchyma_ncell_1231
root_hair_elongation	1.0060362173038229e-4	0.010654330073949461	0.481881014014987	2.009332099953485	0	52	vascular_parenchyma_ncell_1231
cation_homeostasis	1.0085728693898134e-4	0.010654330073949461	0.47679262991481064	1.9696264406411725	0	49	vascular_parenchyma_ncell_1231
iron_ion_transport	1.0514141520344864e-4	0.010654330073949461	0.5979182581639069	2.174304395819466	0	25	vascular_parenchyma_ncell_1231
cellular_ion_homeostasis	2.03190084323885e-4	0.01900608788752647	0.5005348281405035	2.01660105886838	1	41	vascular_parenchyma_ncell_1231
response_to_organic_substance	2.9997000299970003e-4	0.023144858390011163	0.27875948573367304	1.38664799349192	2	518	vascular_parenchyma_ncell_1231
homeostatic_process	3.0003000300030005e-4	0.023144858390011163	0.4091446051654781	1.855225731744816	2	109	vascular_parenchyma_ncell_1231
cellular_chemical_homeostasis	3.0453761039488374e-4	0.023144858390011163	0.49233402057896486	1.9893701921743607	2	42	vascular_parenchyma_ncell_1231
ion_transmembrane_transport	4e-4	0.028611764705882354	0.3636955762155589	1.6779747210782319	3	132	vascular_parenchyma_ncell_1231
organic_hydroxy_compound_transport	6.985679357317499e-4	0.04569968243230547	0.6906688110301278	2.030004658874702	5	11	vascular_parenchyma_ncell_1231
response_to_external_stimulus	7.999200079992001e-4	0.04569968243230547	0.33696288604508867	1.5848519946781867	7	172	vascular_parenchyma_ncell_1231
cellular_response_to_hormone_stimulus	8.999100089991e-4	0.04569968243230547	0.325822118763508	1.549786455131664	8	201	vascular_parenchyma_ncell_1231
response_to_lipid	8.999100089991e-4	0.04569968243230547	0.32442513299849296	1.5440853082687762	8	203	vascular_parenchyma_ncell_1231
cellular_response_to_endogenous_stimulus	8.999100089991e-4	0.04569968243230547	0.32419611404072246	1.5426340843471562	8	202	vascular_parenchyma_ncell_1231
auxin_activated_signaling_pathway	9.200572480065427e-4	0.04569968243230547	0.499818984193269	1.9648475030803014	8	36	vascular_parenchyma_ncell_1231
cellular_response_to_auxin_stimulus	9.200572480065427e-4	0.04569968243230547	0.499818984193269	1.9648475030803014	8	36	vascular_parenchyma_ncell_1231
inorganic_anion_transport	0.001001602564102564	0.04569968243230547	0.4081089285476362	1.772261222474827	9	72	vascular_parenchyma_ncell_1231
water_transport	0.0010147133434804667	0.04569968243230547	0.46704351919398446	1.893819399242336	9	43	vascular_parenchyma_ncell_1231
fluid_transport	0.0010147133434804667	0.04569968243230547	0.46704351919398446	1.893819399242336	9	43	vascular_parenchyma_ncell_1231
cellular_cation_homeostasis	0.0011291315951549989	0.04820767358330492	0.49913714997800407	1.939620477358454	10	34	vascular_parenchyma_ncell_1231
iron_ion_homeostasis	0.0011496895838123706	0.04820767358330492	0.6713197387760789	2.021176866139763	9	12	vascular_parenchyma_ncell_1231
response_to_starvation	0.0012039731112671818	0.0488010434433631	0.4118681500068529	1.7692761968908266	11	66	vascular_parenchyma_ncell_1231
cellular_homeostasis	0.001401541695865452	0.05338685398896136	0.3974774069001357	1.7377352989420596	13	76	vascular_parenchyma_ncell_1231
cellular_response_to_starvation	0.0014049172102358254	0.05338685398896136	0.41731630563490374	1.780907708963604	13	62	vascular_parenchyma_ncell_1231
response_to_auxin	0.0015010507355148605	0.05531144528442638	0.3791885239641126	1.684921907560967	14	89	vascular_parenchyma_ncell_1231
anion_transport	0.0016	0.05722352941176471	0.347763259314896	1.5983768379835503	15	126	vascular_parenchyma_ncell_1231
hormone_mediated_signaling_pathway	0.0016998300169983002	0.059056951447712364	0.32177755660991386	1.526684101958072	16	194	vascular_parenchyma_ncell_1231
response_to_extracellular_stimulus	0.0019015212169735788	0.0641025641025641	0.38442553243003674	1.6856959678177048	18	78	vascular_parenchyma_ncell_1231
cellular_biogenic_amine_biosynthetic_process	0.0019782393669634025	0.0641025641025641	0.5840718850105651	1.9318025869952977	17	17	vascular_parenchyma_ncell_1231
response_to_nutrient_levels	0.002003205128205128	0.0641025641025641	0.3974898261830119	1.7261465162730056	19	72	vascular_parenchyma_ncell_1231
trichoblast_differentiation	0.002101891702532279	0.06553590539177567	0.37986743120438604	1.674011453694682	20	82	vascular_parenchyma_ncell_1231
response_to_nitrate	0.0023777525069781868	0.07145060594932061	0.49828823772874015	1.889620758553394	22	30	vascular_parenchyma_ncell_1231
hormone_transport	0.002467866323907455	0.07145060594932061	0.48526272742692755	1.8747856695845548	23	33	vascular_parenchyma_ncell_1231
auxin_transport	0.002467866323907455	0.07145060594932061	0.48526272742692755	1.8747856695845548	23	33	vascular_parenchyma_ncell_1231
nitrogen_compound_transport	0.003	0.0790757648387828	0.3293932315099526	1.5324248767950277	29	146	vascular_parenchyma_ncell_1231
cellular_response_to_extracellular_stimulus	0.0031049679487179485	0.0790757648387828	0.3858387078449185	1.6755501588187531	30	72	vascular_parenchyma_ncell_1231
cellular_response_to_external_stimulus	0.0031049679487179485	0.0790757648387828	0.3858387078449185	1.6755501588187531	30	72	vascular_parenchyma_ncell_1231
S_glycoside_metabolic_process	0.0034961439588688946	0.0790757648387828	0.471867382478175	1.8230334963191048	33	33	vascular_parenchyma_ncell_1231
glycosinolate_metabolic_process	0.0034961439588688946	0.0790757648387828	0.471867382478175	1.8230334963191048	33	33	vascular_parenchyma_ncell_1231
glucosinolate_metabolic_process	0.0034961439588688946	0.0790757648387828	0.471867382478175	1.8230334963191048	33	33	vascular_parenchyma_ncell_1231
root_epidermal_cell_differentiation	0.003502802241793435	0.0790757648387828	0.36484940712870056	1.6136359994062504	34	85	vascular_parenchyma_ncell_1231
trichoblast_maturation	0.0035035035035035035	0.0790757648387828	0.37596809828974087	1.6463065595889244	34	77	vascular_parenchyma_ncell_1231
root_hair_cell_differentiation	0.0035035035035035035	0.0790757648387828	0.37596809828974087	1.6463065595889244	34	77	vascular_parenchyma_ncell_1231
positive_regulation_of_flavonoid_biosynthetic_process	0.0035083988943227728	0.0790757648387828	0.5367731172901036	1.8993433669357727	32	22	vascular_parenchyma_ncell_1231
positive_regulation_of_secondary_metabolite_biosynthetic_process	0.0035083988943227728	0.0790757648387828	0.5367731172901036	1.8993433669357727	32	22	vascular_parenchyma_ncell_1231
cellular_response_to_nutrient_levels	0.0035115882411959464	0.0790757648387828	0.3980184506910536	1.707515227191828	34	65	vascular_parenchyma_ncell_1231
regulation_of_biological_quality	0.0038996100389961006	0.08591210965098206	0.2924596445659343	1.4141750129759676	38	265	vascular_parenchyma_ncell_1231
cellular_response_to_iron_ion_starvation	0.003956478733926805	0.08591210965098206	0.5704090301930953	1.886613049612152	35	17	vascular_parenchyma_ncell_1231
regulation_of_flavonoid_biosynthetic_process	0.004027983888064448	0.08593032294537489	0.521266072935174	1.8632942113365016	37	23	vascular_parenchyma_ncell_1231
regulation_of_plant_type_hypersensitive_response	0.004403522818254604	0.0923221335689241	0.3690681614500311	1.6223120347762154	43	80	vascular_parenchyma_ncell_1231
cell_maturation	0.0046041437293564205	0.09489218262537978	0.36688113538998207	1.6107362204287157	45	79	vascular_parenchyma_ncell_1231
divalent_metal_ion_transport	0.005567365117926916	0.11098222923605132	0.41820764903697705	1.7067565850674165	54	45	vascular_parenchyma_ncell_1231
divalent_inorganic_cation_transport	0.005567365117926916	0.11098222923605132	0.41820764903697705	1.7067565850674165	54	45	vascular_parenchyma_ncell_1231
multidimensional_cell_growth	0.005935976256094976	0.11642172786147566	0.5091235959974074	1.8198902605249145	55	23	vascular_parenchyma_ncell_1231
nitrate_transport	0.006099452083117957	0.11772910687414977	0.47386403630639956	1.7969987086548997	58	30	vascular_parenchyma_ncell_1231
regulation_of_programmed_cell_death	0.00650130026005201	0.11988097941039398	0.34191009966318864	1.5389959607023422	64	102	vascular_parenchyma_ncell_1231
regulation_of_secondary_metabolite_biosynthetic_process	0.00654837346852556	0.11988097941039398	0.5004356531545255	1.8047138721612317	61	24	vascular_parenchyma_ncell_1231
cell_communication	0.0065993400659934	0.11988097941039398	0.26295905290923793	1.302974287494804	65	463	vascular_parenchyma_ncell_1231
regulation_of_cellular_response_to_stress	0.006605284227381905	0.11988097941039398	0.3586363275791591	1.5838184575169414	65	84	vascular_parenchyma_ncell_1231
drug_transmembrane_transport	0.0069404937990670155	0.12162432486497299	0.5865406788465956	1.8055701605977654	60	13	vascular_parenchyma_ncell_1231
drug_transport	0.0069404937990670155	0.12162432486497299	0.5865406788465956	1.8055701605977654	60	13	vascular_parenchyma_ncell_1231
regulation_of_cell_death	0.007001400280056011	0.12162432486497299	0.3387719446425968	1.5296804884353468	69	105	vascular_parenchyma_ncell_1231
protein_targeting_to_membrane	0.007206485837253528	0.12342375743803224	0.3592847686785099	1.5833071448082738	71	82	vascular_parenchyma_ncell_1231
monovalent_inorganic_cation_transport	0.0075180433039294305	0.12422491972787003	0.37196248140773525	1.6098256038025855	74	70	vascular_parenchyma_ncell_1231
peptide_transport	0.007702182284980745	0.12422491972787003	0.5181567616659557	1.8124356184232253	71	21	vascular_parenchyma_ncell_1231
amide_transport	0.007702182284980745	0.12422491972787003	0.5181567616659557	1.8124356184232253	71	21	vascular_parenchyma_ncell_1231
post_embryonic_animal_organ_development	0.0081	0.12422491972787003	0.3308068258237078	1.507467452164973	80	114	vascular_parenchyma_ncell_1231
pigmentation	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
pigment_accumulation	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
pigment_accumulation_in_response_to_UV_light	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
pigment_accumulation_in_tissues_in_response_to_UV_light	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
pigment_accumulation_in_tissues	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
anthocyanin_accumulation_in_tissues_in_response_to_UV_light	0.00827485073845187	0.12422491972787003	0.4782652554759497	1.7571112035602048	78	26	vascular_parenchyma_ncell_1231
lateral_root_development	0.008432229856339788	0.12504379884523395	0.46891933206666164	1.7524850814208253	80	28	vascular_parenchyma_ncell_1231
response_to_cyclopentenone	0.008825452168228371	0.12929819080199637	0.5307544099859682	1.7841873038848668	80	18	vascular_parenchyma_ncell_1231
developmental_growth_involved_in_morphogenesis	0.009600960096009602	0.138985327104139	0.3242954144362552	1.4856359611323269	95	121	vascular_parenchyma_ncell_1231
glycoside_metabolic_process	0.00978315683308119	0.1399566906944321	0.398041827229024	1.6443075211365759	96	49	vascular_parenchyma_ncell_1231
response_to_alcohol	0.010798920107989201	0.1526917075734287	0.2995742984245093	1.4117005552895823	107	177	vascular_parenchyma_ncell_1231
S_glycoside_biosynthetic_process	0.011225444340505144	0.1533723631242051	0.4569965611891699	1.7187936101313073	107	29	vascular_parenchyma_ncell_1231
glycosinolate_biosynthetic_process	0.011225444340505144	0.1533723631242051	0.4569965611891699	1.7187936101313073	107	29	vascular_parenchyma_ncell_1231
glucosinolate_biosynthetic_process	0.011225444340505144	0.1533723631242051	0.4569965611891699	1.7187936101313073	107	29	vascular_parenchyma_ncell_1231
regulation_of_secondary_metabolic_process	0.011354252683732453	0.1534085695935407	0.446425961966192	1.7043783733477458	109	31	vascular_parenchyma_ncell_1231
oligopeptide_transport	0.01194447433552136	0.15960967903290083	0.5041901478130237	1.7437245070036724	110	20	vascular_parenchyma_ncell_1231
response_to_drug	0.012199142762940983	0.16085797804722238	0.5256277965184573	1.7385002825339322	110	17	vascular_parenchyma_ncell_1231
secondary_metabolic_process	0.01230246049209842	0.16085797804722238	0.3267879155292379	1.483432745390262	122	110	vascular_parenchyma_ncell_1231
regulation_of_phenylpropanoid_metabolic_process	0.012992412431140214	0.16807205868368616	0.4529244041689053	1.7034779643249816	124	29	vascular_parenchyma_ncell_1231
post_embryonic_root_development	0.013200291030038457	0.16878339926434865	0.45229961929001333	1.7011281080049432	126	29	vascular_parenchyma_ncell_1231
auxin_polar_transport	0.013325005205080159	0.16878339926434865	0.4514609514466066	1.6872381412966686	127	28	vascular_parenchyma_ncell_1231
root_morphogenesis	0.013602720544108821	0.17052482661480747	0.3305310167711204	1.4891333239202642	135	103	vascular_parenchyma_ncell_1231
developmental_growth	0.0143	0.17574989438107308	0.31341686459219376	1.445075661332278	142	131	vascular_parenchyma_ncell_1231
developmental_maturation	0.014308585151090654	0.17574989438107308	0.3387470987873461	1.5073690459444309	142	90	vascular_parenchyma_ncell_1231
root_development	0.0151	0.183616	0.3082288594285207	1.4324608584717335	150	144	vascular_parenchyma_ncell_1231
regulation_of_immune_system_process	0.015510857600320224	0.18674458259395438	0.33465603198079247	1.4945133399521922	154	93	vascular_parenchyma_ncell_1231
signal_transduction	0.016198380161983803	0.19203733880539964	0.2617294823584265	1.2860026632079484	161	378	vascular_parenchyma_ncell_1231
epidermal_cell_differentiation	0.01650990594356614	0.19203733880539964	0.3314730649184142	1.4858833573352135	164	97	vascular_parenchyma_ncell_1231
polysaccharide_localization	0.016582171525137305	0.19203733880539964	0.4662222074240352	1.6813304166959082	156	24	vascular_parenchyma_ncell_1231
callose_localization	0.016582171525137305	0.19203733880539964	0.4662222074240352	1.6813304166959082	156	24	vascular_parenchyma_ncell_1231
regulation_of_defense_response	0.0168016801680168	0.192743802682155	0.32220023848920887	1.4609851032442078	167	109	vascular_parenchyma_ncell_1231
carbohydrate_transport	0.017669680906350693	0.19940853400929448	0.4435974613915011	1.6683987295794345	169	29	vascular_parenchyma_ncell_1231
developmental_cell_growth	0.017710626375825496	0.19940853400929448	0.32962857414638835	1.4760125220494795	176	96	vascular_parenchyma_ncell_1231
regulation_of_response_to_stress	0.0184	0.20116110729274822	0.3150192506496715	1.4391242556112862	183	117	vascular_parenchyma_ncell_1231
root_system_development	0.0185	0.20116110729274822	0.303424154811868	1.4116098285406424	184	146	vascular_parenchyma_ncell_1231
glycoside_biosynthetic_process	0.01852799672433207	0.20116110729274822	0.4169926076495121	1.630553711118203	180	35	vascular_parenchyma_ncell_1231
response_to_gibberellin	0.01874356333676622	0.20170064617263475	0.4274919859472613	1.6439648250755958	181	32	vascular_parenchyma_ncell_1231
cellular_response_to_lipid	0.01900380076015203	0.2027072081082883	0.32560728681275364	1.4645857726239389	189	101	vascular_parenchyma_ncell_1231
floral_whorl_development	0.01921537229783827	0.20318167577540291	0.3425618343165274	1.5021247397002708	191	78	vascular_parenchyma_ncell_1231
cellular_metal_ion_homeostasis	0.019797474115371486	0.20717267228895136	0.5468754064372444	1.6834670655231996	173	13	vascular_parenchyma_ncell_1231
response_to_fructose	0.020427017039622256	0.21016246111303144	0.41869853889681663	1.6270403032916283	198	34	vascular_parenchyma_ncell_1231
cellular_response_to_chemical_stimulus	0.0206979302069793	0.21016246111303144	0.2656490907598573	1.2938387294709783	206	310	vascular_parenchyma_ncell_1231
regulation_of_innate_immune_response	0.02091254752851711	0.21016246111303144	0.32965521756744	1.4700906820957114	208	92	vascular_parenchyma_ncell_1231
regulation_of_immune_response	0.02091254752851711	0.21016246111303144	0.32965521756744	1.4700906820957114	208	92	vascular_parenchyma_ncell_1231
regulation_of_cell_size	0.021198259511324334	0.2112875702112327	0.5213565296332617	1.6663943792419553	189	15	vascular_parenchyma_ncell_1231
regulation_of_cellular_ketone_metabolic_process	0.02243158366980709	0.2199937971673731	0.5294940419849947	1.6626189136886595	199	14	vascular_parenchyma_ncell_1231
response_to_brassinosteroid	0.022433578000620284	0.2199937971673731	0.42836506741430896	1.6244564136507915	216	30	vascular_parenchyma_ncell_1231
amine_biosynthetic_process	0.022896102574539536	0.2227332858451206	0.3972055671495863	1.5922159414191448	224	40	vascular_parenchyma_ncell_1231
response_to_inorganic_substance	0.025397460253974602	0.2439317953861585	0.25917685534274876	1.268775884522444	253	346	vascular_parenchyma_ncell_1231
secondary_metabolite_biosynthetic_process	0.025476429287863592	0.2439317953861585	0.3487038439934267	1.501593155961659	253	67	vascular_parenchyma_ncell_1231
response_to_jasmonic_acid	0.028311324529811926	0.2689575830332133	0.3184526304054491	1.43042868099608	282	99	vascular_parenchyma_ncell_1231
neutral_amino_acid_transport	0.028999064546304958	0.27335552316516926	0.42280019657604534	1.5901788721258088	278	29	vascular_parenchyma_ncell_1231
regulation_of_transport	0.029281989570798236	0.27389922552377427	0.34245868619675496	1.4772739825293888	291	68	vascular_parenchyma_ncell_1231
epidermis_development	0.030212084833933575	0.2783173875610851	0.31598377661360416	1.4200745796690777	301	100	vascular_parenchyma_ncell_1231
pollen_germination	0.03115758343895226	0.28450316542802095	0.44258568845061164	1.5960903795162074	294	24	vascular_parenchyma_ncell_1231
regulation_of_localization	0.03154100330429559	0.28450316542802095	0.33462798214169387	1.4578331168419139	314	74	vascular_parenchyma_ncell_1231
positive_regulation_of_post_embryonic_development	0.03158546655656482	0.28450316542802095	0.4114112000762332	1.5706979694341263	305	31	vascular_parenchyma_ncell_1231
response_to_osmotic_stress	0.031996800319968	0.2850514505581557	0.2767840220776221	1.3182556566130537	319	206	vascular_parenchyma_ncell_1231
signaling	0.0336966303369663	0.2969210325344277	0.2507797631100018	1.2357211013286236	336	404	vascular_parenchyma_ncell_1231
negative_regulation_of_cell_death	0.034555499748869914	0.3022984726232073	0.35107536308491094	1.4826091214364208	343	57	vascular_parenchyma_ncell_1231
adaxial/abaxial_axis_specification	0.03873883568277198	0.3301777777777778	0.4558281043482559	1.5764660217593993	359	20	vascular_parenchyma_ncell_1231
polarity_specification_of_adaxial/abaxial_axis	0.03873883568277198	0.3301777777777778	0.4558281043482559	1.5764660217593993	359	20	vascular_parenchyma_ncell_1231
specification_of_axis_polarity	0.03873883568277198	0.3301777777777778	0.4558281043482559	1.5764660217593993	359	20	vascular_parenchyma_ncell_1231
amino_acid_import	0.039006364196263604	0.3301777777777778	0.39489313416746286	1.5345337637826073	379	34	vascular_parenchyma_ncell_1231
response_to_abscisic_acid	0.0391	0.3301777777777778	0.28833168229376666	1.3432235173167248	390	149	vascular_parenchyma_ncell_1231
response_to_salt_stress	0.039996000399960006	0.33224115006111793	0.2753362278441104	1.307088114754387	399	195	vascular_parenchyma_ncell_1231
electron_transport_chain	0.04016402060771738	0.33224115006111793	0.4268471246626614	1.552211471760252	381	25	vascular_parenchyma_ncell_1231
regulation_of_cellular_amino_acid_metabolic_process	0.04115888710048287	0.3359007162025985	0.5253724394785848	1.5817658255028895	357	12	vascular_parenchyma_ncell_1231
regulation_of_cellular_amine_metabolic_process	0.04115888710048287	0.3359007162025985	0.5253724394785848	1.5817658255028895	357	12	vascular_parenchyma_ncell_1231
animal_organ_senescence	0.04150620453572957	0.3364769647696477	0.4457617893430841	1.5592087262161811	387	21	vascular_parenchyma_ncell_1231
positive_regulation_of_developmental_process	0.04249640730856087	0.3404255319148936	0.3918304772824728	1.5226324416519836	413	34	vascular_parenchyma_ncell_1231
acidic_amino_acid_transport	0.0425531914893617	0.3404255319148936	0.5104426502185959	1.5713147462227184	373	13	vascular_parenchyma_ncell_1231
cellular_response_to_organic_substance	0.04409559044095591	0.3504590717398849	0.2586957959145691	1.2555551657921769	440	285	vascular_parenchyma_ncell_1231
negative_regulation_of_programmed_cell_death	0.045025125628140705	0.35488217578937564	0.3468056239367741	1.4537541425513842	447	54	vascular_parenchyma_ncell_1231
carpel_development	0.04637532133676093	0.35918720220064515	0.3925551003790263	1.5166148873936496	450	33	vascular_parenchyma_ncell_1231
cellular_response_to_phosphate_starvation	0.046862097440132124	0.3606601929569662	0.39812776529997046	1.519984075339069	453	31	vascular_parenchyma_ncell_1231
regulation_of_growth	0.04723779023218575	0.3612651127191061	0.3151063157142149	1.3947244318948608	471	86	vascular_parenchyma_ncell_1231
positive_regulation_of_flower_development	0.048901563160118296	0.36934348324660776	0.4229479663843911	1.5252711459001493	462	24	vascular_parenchyma_ncell_1231
positive_regulation_of_reproductive_process	0.048901563160118296	0.36934348324660776	0.4229479663843911	1.5252711459001493	462	24	vascular_parenchyma_ncell_1231
ion_transmembrane_transport	9.999000099990002e-5	0.009016519597783705	0.3104961138225617	2.1026851318076365	0	250	xylem_ncell_336
transmembrane_transport	9.999000099990002e-5	0.009016519597783705	0.2787792127494858	1.9735458608992167	0	439	xylem_ncell_336
ion_transport	9.999000099990002e-5	0.009016519597783705	0.2611208682187502	1.873627929847339	0	543	xylem_ncell_336
cation_transport	9.999000099990002e-5	0.009016519597783705	0.2655249182984088	1.8608826861678294	0	378	xylem_ncell_336
external_encapsulating_structure_organization	1e-4	0.009016519597783705	0.29215282472521664	1.996967003659087	0	278	xylem_ncell_336
glucan_metabolic_process	1e-4	0.009016519597783705	0.2969773113450188	1.9395814314345325	0	181	xylem_ncell_336
secondary_metabolite_biosynthetic_process	1e-4	0.009016519597783705	0.2832030083172466	1.8487056198833773	0	180	xylem_ncell_336
anion_transport	1e-4	0.009016519597783705	0.2547633796021545	1.7638338531084543	0	324	xylem_ncell_336
cell_wall_organization	1e-4	0.009016519597783705	0.25162752589267046	1.7512922702510452	0	345	xylem_ncell_336
phenylpropanoid_metabolic_process	1.0001000100010001e-4	0.009016519597783705	0.2823329879294592	1.8339265488565248	0	172	xylem_ncell_336
monovalent_inorganic_cation_transport	1.0006003602161297e-4	0.009016519597783705	0.33427940987860466	2.136016004816228	0	152	xylem_ncell_336
hormone_transport	1.0053282396702523e-4	0.009016519597783705	0.3295459945173174	1.9837462050385073	0	98	xylem_ncell_336
response_to_nematode	1.0061374383740819e-4	0.009016519597783705	0.3577796391945209	2.1360468056762203	0	93	xylem_ncell_336
auxin_polar_transport	1.0061374383740819e-4	0.009016519597783705	0.3419805413281424	2.041721671339284	0	93	xylem_ncell_336
auxin_transport	1.0061374383740819e-4	0.009016519597783705	0.33309687408464916	1.9950062054146362	0	95	xylem_ncell_336
peptide_transport	1.0260619741432382e-4	0.009016519597783705	0.38773065476805274	2.118524718539647	0	58	xylem_ncell_336
lignin_biosynthetic_process	1.1233430689732644e-4	0.00929070797044947	0.5651328702716415	2.420561566495083	0	23	xylem_ncell_336
metal_ion_transport	1.9998000199980003e-4	0.011116645714240534	0.2671824833695295	1.8130674528636324	1	256	xylem_ncell_336
cell_wall_organization_or_biogenesis	1.9998000199980003e-4	0.011116645714240534	0.2247783644663493	1.6066802960845252	1	506	xylem_ncell_336
polysaccharide_metabolic_process	2e-4	0.011116645714240534	0.2437017015814742	1.6915571020791955	1	333	xylem_ncell_336
secondary_metabolic_process	2e-4	0.011116645714240534	0.2446372575064515	1.6875242349949224	1	309	xylem_ncell_336
cellular_glucan_metabolic_process	2.0004000800160032e-4	0.011116645714240534	0.2820584417520715	1.823132261266556	1	166	xylem_ncell_336
cation_homeostasis	2.0122748767481639e-4	0.011116645714240534	0.3277356316466907	1.9628962915589407	1	95	xylem_ncell_336
pigmentation	2.0335536349771224e-4	0.011116645714240534	0.35465419982189744	2.013805513173978	1	70	xylem_ncell_336
amide_transport	2.0335536349771224e-4	0.011116645714240534	0.35382036365127073	2.009070805736888	1	70	xylem_ncell_336
oligopeptide_transport	2.0557097337855896e-4	0.011116645714240534	0.38138411249597903	2.0749797844529114	1	57	xylem_ncell_336
regulation_of_pH	2.3242300987797793e-4	0.012103213032905074	0.5685485161026911	2.2521596379730804	1	18	xylem_ncell_336
